userid	newsId	time
312793	100650231	1395018219
312793	100642153	1394968118
312793	100640840	1394967488
312793	100651934	1394932695
312793	100638253	1394804399
312793	100606972	1394802511
312793	100598728	1394802428
312793	100650683	1394801023
312793	100651099	1394714695
312793	100651104	1394709736
312793	100651017	1394709656
312793	100638253	1394687840
312793	100650231	1394686778
312793	100650498	1394621056
312793	100650512	1394620862
312793	100649705	1394620197
312793	100650231	1394619393
312793	100638253	1394500167
312793	100646478	1394499763
312793	100638253	1394115020
312793	100646911	1393995926
312793	100646600	1393938523
312793	100638253	1393806080
312793	100645335	1393739339
312793	100645067	1393739089
9121023	100653327	1395208790
9121023	100653351	1395208748
9121023	100653403	1395208744
9121023	100648768	1394848301
9121023	100651276	1394848194
9121023	100651344	1394848150
9121023	100651469	1394844901
3313315	100647698	1394095972
3313315	100647230	1394095624
3313315	100647226	1394095312
3313315	100647228	1394095228
3313315	100646997	1394095125
3313315	100647561	1394094845
3313315	100647243	1394094826
3313315	100646812	1394094329
3313315	100647627	1394094284
3313315	100647605	1394094106
3313315	100647575	1394094004
2019592	100653403	1395209181
2019592	100652686	1395121852
2019592	100651880	1394964493
2019592	100651950	1394964383
2019592	100649537	1394512950
2019592	100647416	1394090070
2019592	100646120	1393920400
2019592	100646153	1393920171
5739389	100653351	1395224931
5739389	100653403	1395224864
5739389	100651469	1394786902
5739389	100650220	1394608939
5739389	100649646	1394541189
6016727	100642596	1394533849
6016727	100648976	1394533744
6016727	100646114	1394533637
6016727	100649537	1394533498
6016727	100647384	1394496654
6016727	100647416	1394496623
6016727	100649040	1394496601
75	100640893	1394245515
75	100633200	1394245323
75	100637151	1393654333
5287603	100649597	1394518849
5287603	100649202	1394448275
5287603	100648796	1394448024
5287603	100649260	1394447740
3466412	100649646	1394520244
3466412	100647416	1394087169
1144050	100642745	1393943319
1144050	100643210	1393943301
1144050	100643277	1393943289
1144050	100643328	1393943275
1144050	100646087	1393943245
1144050	100633200	1393943126
590567	100633200	1393812751
590567	100637151	1393812475
590567	100634859	1393812425
590567	100633200	1393812423
590567	100637151	1393812419
87958	100647672	1394931811
87958	100637136	1394069001
87958	100643328	1393635832
87958	100643277	1393635803
87958	100634859	1393635559
5065464	100648915	1394454942
5065464	100648984	1394454803
5065464	100649040	1394454798
5065464	100645485	1394454440
5065464	100649040	1394454292
2951230	100650156	1394586420
2951230	100649571	1394508519
2951230	100649260	1394508356
2951230	100649553	1394508327
2951230	100649503	1394465621
2951230	100649087	1394465513
2951230	100649314	1394465462
2951230	100648802	1394346656
2951230	100648739	1394346635
2951230	100648796	1394346577
2951230	100647407	1394068280
2951230	100646722	1393996254
2951230	100646905	1393996110
2951230	100646147	1393995796
1092272	100642301	1393893358
1092272	100638980	1393893204
1092272	100645322	1393891974
1092272	100645448	1393891836
1092272	100646080	1393891536
8204123	100651950	1394979324
8204123	100651247	1394800925
8204123	100651265	1394800859
8204123	100651276	1394800786
8204123	100651344	1394800725
8204123	100651469	1394800607
1759680	100653403	1395203246
1759680	100651469	1394787360
1759680	100649537	1394504217
1759680	100647915	1394166003
1759680	100646872	1394028263
1759680	100646722	1393941228
225680	100645972	1393842150
225680	100645428	1393841877
225680	100645359	1393841773
225680	100645366	1393841709
225680	100645495	1393841672
225680	100645428	1393841663
225680	100645495	1393838246
3779085	100646821	1394153022
3779085	100646891	1394153016
3779085	100647068	1394153002
3779085	100647384	1394152984
3779085	100647416	1394152960
9993795	100652935	1395203527
9993795	100653104	1395203517
9993795	100653275	1395203251
9993795	100653327	1395203233
9993795	100653351	1395203216
9993795	100653403	1395203198
4545345	100653403	1395216799
4545345	100651950	1394973818
4545345	100651469	1394806141
4545345	100650220	1394631256
4545345	100648768	1394371987
4530105	100648582	1394364680
4530105	100648634	1394364610
4530105	100648717	1394364568
4530105	100648752	1394364500
4530105	100648768	1394364229
2342628	100653403	1395210169
2342628	100651212	1394773473
2342628	100649537	1394501356
2342628	100649503	1394498380
2342628	100649260	1394437106
2342628	100647914	1394182231
2342628	100646087	1393893578
111	100642603	1393607779
111	100642716	1393607749
111	100642763	1393607720
111	100642813	1393607673
111	100642988	1393607664
111	100643203	1393607637
111	100643267	1393607617
111	100643299	1393607532
111	100643352	1393607507
111	100643481	1393607489
111	100643512	1393607441
111	100643761	1393607365
111	100643811	1393607352
111	100643915	1393607321
111	100644102	1393607265
111	100644566	1393607207
111	100644648	1393607161
1390800	100649574	1394786165
1390800	100649853	1394786152
1390800	100649924	1394786147
1390800	100650144	1394786134
1390800	100650156	1394786120
1390800	100650174	1394786115
1390800	100650220	1394786081
1390800	100650261	1394786075
1390800	100650444	1394786067
1390800	100650488	1394786055
1390800	100650617	1394786020
1390800	100650677	1394785988
1390800	100650696	1394785927
1390800	100650720	1394785905
1390800	100650742	1394785896
1390800	100650992	1394785877
1390800	100651048	1394785818
1390800	100651215	1394785807
1390800	100651247	1394785721
1390800	100651265	1394785643
1390800	100651276	1394785638
1390800	100651344	1394785628
1390800	100651469	1394785521
1390800	100646087	1393897665
1126408	100649503	1394465275
1126408	100649040	1394437436
1126408	100648768	1394366096
1126408	100647416	1394091667
1126408	100645906	1393927932
1126408	100646087	1393927836
2687192	100637151	1393992081
2687192	100644566	1393992024
2687192	100633200	1393992005
2687192	100645906	1393991995
2687192	100646087	1393991936
2687192	100633200	1393991743
35311	100651913	1394892615
35311	100648735	1394328089
35311	100645056	1393653555
35311	100645263	1393653538
4245808	100640893	1394277977
4245808	100648402	1394277974
4245808	100633200	1394277846
4245808	100640893	1394277843
4245808	100633200	1394277842
3883373	100650633	1394685294
3883373	100650639	1394685163
3883373	100650689	1394685142
3883373	100646812	1394158855
3883373	100647467	1394158476
1867450	100645821	1393900913
1867450	100645322	1393900450
1867450	100645962	1393899111
6137081	100642596	1394550369
6137081	100647825	1394550252
6137081	100632202	1394550197
6137081	100649503	1394550128
6137081	100434016	1394549912
6137081	100596285	1394549809
6137081	100649202	1394549682
4474979	100649503	1394465233
4474979	100648752	1394438554
4474979	100648976	1394438454
4474979	100648735	1394438410
4474979	100649064	1394437915
4474979	100649245	1394437863
4474979	100648788	1394437683
4474979	100646483	1394437610
4474979	100646722	1394437563
4474979	100648915	1394437539
4474979	100649260	1394437447
4474979	100648402	1394234938
719491	100647914	1394155206
719491	100646812	1394155058
719491	100646087	1394154913
719491	100647416	1394154845
719491	100642145	1393982501
719491	100645303	1393808906
719491	100623051	1393808854
7384216	100651469	1394782700
7384216	100650220	1394611301
546056	100633200	1393840838
546056	100637151	1393840370
546056	100634859	1393840341
546056	100633200	1393840340
546056	100637151	1393840339
3822182	100647226	1394173646
3822182	100646812	1394173287
3822182	100637151	1394173269
3822182	100647785	1394173002
3822182	100637136	1394172949
3822182	100633200	1394172654
1215591	100637151	1393869323
1215591	100645485	1393869229
1215591	100643328	1393869189
1215591	100633200	1393868755
1215591	100645335	1393868711
1215591	100633200	1393868681
2766131	100648768	1394965593
2766131	100650220	1394965418
2766131	100651469	1394965259
2766131	100651950	1394965160
2766131	100646153	1393979448
1744347	100650824	1394684215
1744347	100649260	1394449027
1744347	100647710	1394104815
1744347	100645906	1393930852
1744347	100646087	1393930780
6152398	100651276	1394791148
6152398	100651344	1394791116
6152398	100651469	1394788537
6152398	100650220	1394671950
6152398	100649537	1394522814
4988395	100651469	1394780243
4988395	100650689	1394694482
4988395	100650702	1394694444
4988395	100648830	1394437000
4988395	100648915	1394436902
4988395	100648984	1394436849
4988395	100649040	1394436804
1390649	100649503	1394497721
1390649	100649260	1394442586
1390649	100648598	1394259357
1390649	100645933	1393893208
1390649	100646087	1393893046
264260	100647190	1394084169
264260	100647243	1394083821
264260	100647533	1394083662
264260	100645338	1393984564
264260	100644648	1393984538
264260	100637136	1393984436
264260	100633200	1393746829
264260	100642716	1393746775
264260	100637151	1393746710
8531610	100653403	1395204051
8531610	100651950	1394964549
8531610	100651344	1394783200
8531610	100651469	1394783153
3857167	100647383	1394150957
3857167	100647878	1394150749
3857167	100646722	1394150659
3857167	100646087	1394150626
3857167	100487752	1394150461
3857167	100645940	1394150296
3857167	100646812	1394150257
3857167	100647825	1394150096
3857167	100637136	1394149927
5144370	100651344	1394806552
5144370	100651469	1394806513
5144370	100649040	1394458487
5144370	100648984	1394458055
5144370	100649040	1394458050
3092211	100650702	1394705316
3092211	100650220	1394617072
3092211	100646722	1393977086
2800788	100646722	1394031885
2800788	100643328	1394031875
2800788	100646722	1394031832
2800788	100646087	1394031788
2800788	100487752	1394031751
2800788	100646087	1394031727
2800788	100487752	1394031718
2800788	100633200	1394031527
260327	100645365	1393740464
260327	100644566	1393740450
260327	100644648	1393740388
260327	100643352	1393740380
260327	100643431	1393740358
260327	100643481	1393740348
260327	100643494	1393740335
260327	100643512	1393740323
260327	100643718	1393740315
260327	100643761	1393740292
260327	100643789	1393740267
260327	100643811	1393740256
260327	100643866	1393740239
260327	100644095	1393740209
260327	100644128	1393740184
260327	100644588	1393740172
260327	100644648	1393740156
260327	100633200	1393740100
334705	100651678	1394792743
334705	100648619	1394263098
334705	100647866	1394159400
334705	100642106	1393810819
334705	100642333	1393810714
334705	100642505	1393810678
334705	100642620	1393810637
334705	100642745	1393810552
334705	100643210	1393810522
334705	100643277	1393810486
334705	100633200	1393810224
334705	100645448	1393761493
4897428	100647407	1394443356
4897428	100647427	1394443312
4897428	100647597	1394443236
4897428	100647885	1394443201
4897428	100647915	1394443110
4897428	100633200	1394442736
5479234	100642630	1394515380
5479234	100642596	1394514880
5479234	100649537	1394514627
5479234	100649202	1394457397
1620977	100645828	1393921183
1620977	100645906	1393921151
1620977	100646087	1393921110
1620977	100645906	1393900330
1620977	100646087	1393900312
563346	100653793	1395297772
563346	100653184	1395227652
563346	100653145	1395227554
563346	100653096	1395227413
563346	100652743	1395133908
563346	100652663	1395133344
563346	100652455	1395132649
563346	100651792	1394862725
563346	100651678	1394862638
563346	100649863	1394590740
563346	100648525	1394288821
563346	100648382	1394288771
563346	100648334	1394288591
563346	100647782	1394155068
563346	100647857	1394155005
563346	100646600	1394149735
563346	100646661	1394149620
563346	100645330	1393836903
563346	100645379	1393836024
563346	100645428	1393835757
546257	100646812	1394171449
546257	100646038	1394170989
546257	100647926	1394170969
546257	100647825	1394170942
546257	100647785	1394170941
546257	100647407	1394170921
546257	100647980	1394170751
546257	100646058	1393861004
546257	100645962	1393860436
546257	100645933	1393859785
546257	100646058	1393859728
546257	100645962	1393859722
546257	100645933	1393859689
3806840	100652773	1395122891
3806840	100650220	1394610464
3806840	100649503	1394498349
3806840	100649260	1394440445
3806840	100647825	1394153337
5426316	100650220	1394626003
5426316	100648595	1394480501
5426316	100648735	1394480439
5426316	100646087	1394464322
5426316	100649040	1394464276
4575807	100651469	1395132754
4575807	100650220	1394755237
4575807	100650702	1394755169
4575807	100649314	1394446557
4575807	100649040	1394446329
4575807	100648802	1394363324
4575807	100648768	1394363129
4505894	100648235	1394366209
4505894	100648582	1394365929
4505894	100648634	1394365788
4505894	100648717	1394365661
4505894	100648752	1394365538
4505894	100648768	1394365352
2704585	100591977	1394029567
2704585	100538595	1394029508
2704585	100541477	1394029308
2704585	100580685	1394029203
2704585	100646812	1394028962
2704585	100541078	1394028892
2704585	100616921	1394028561
2704585	100571857	1394028326
2704585	100637151	1394027977
1321736	100646722	1394157927
1321736	100647915	1394157864
1321736	100645933	1393914971
1321736	100646120	1393914946
1321736	100646153	1393914891
8219518	100651950	1395017768
8219518	100648830	1394780258
8219518	100648915	1394780247
8219518	100648984	1394780203
8219518	100649040	1394780189
8219518	100651048	1394780170
8219518	100651215	1394780149
8219518	100651247	1394780126
8219518	100651265	1394780114
8219518	100651276	1394780067
8219518	100651344	1394780061
8219518	100651469	1394780010
35124	100643875	1393685389
35124	100645223	1393685017
35124	100644736	1393683863
35124	100645303	1393683503
35124	100637151	1393683384
35124	100644566	1393682997
35124	100637151	1393682816
9901683	100292320	1395242264
9901683	100451858	1395242236
9901683	100121507	1395242220
9901683	100369602	1395242166
9901683	100373213	1395241681
9901683	100653785	1395241622
9901683	100642309	1395241441
9901683	100642618	1395241168
9901683	100642309	1395240701
9901683	100642302	1395240377
9901683	100651130	1395240368
9901683	100445550	1395240365
9901683	100651130	1395240364
9901683	100445550	1395240361
9901683	100652179	1395240226
9901683	100652418	1395240200
9901683	100651469	1395240131
9901683	100647712	1395240089
9901683	100647745	1395239992
9901683	100647712	1395239974
9901683	100647745	1395239973
1143918	100643789	1393941261
1143918	100643866	1393941251
1143918	100644095	1393941231
1143918	100644128	1393941196
1143918	100644588	1393941177
1143918	100644672	1393941159
1143918	100644911	1393941140
1143918	100644977	1393941122
1143918	100645338	1393941094
1143918	100644706	1393941062
1143918	100644937	1393941048
1143918	100645310	1393941023
1143918	100645359	1393941002
1143918	100645485	1393940967
1143918	100644648	1393940944
1143918	100643328	1393940907
1143918	100646087	1393940871
5902354	100646137	1394527611
5902354	100646147	1394527440
5902354	100646463	1394527321
5902354	100646609	1394527236
5902354	100646790	1394526946
5902354	100649537	1394526786
9917104	100652935	1395229752
9917104	100652703	1395226406
9917104	100653458	1395225964
9917104	100653104	1395225876
9917104	100653275	1395225380
9917104	100652866	1395225353
9917104	100653351	1395225311
9917104	100653403	1395225302
9917104	100653351	1395225190
9917104	100653403	1395225168
6856433	100649040	1394496133
2704561	100645338	1394027247
2704561	100646872	1394027222
2704561	100646308	1394027103
2704561	100645413	1394027089
2704561	100646712	1394027072
2704561	100637136	1394027004
3699926	100647597	1394171580
3699926	100647885	1394171446
3699926	100647915	1394171381
3699926	100646872	1394171325
3699926	100646153	1394171167
3699926	100646483	1394171092
3699926	100646722	1394171042
3699926	100647384	1394171013
3699926	100647416	1394170959
3699926	100633200	1394170694
4459547	100651337	1395112807
4459547	100648735	1394297176
4459547	100648402	1394264913
2548052	100651898	1394865676
2548052	100649537	1394503310
2548052	100649503	1394498442
2548052	100649202	1394433660
2548052	100646087	1393900868
195	100643974	1393634977
195	100642704	1393634235
195	100644736	1393633653
195	100643277	1393633596
195	100644648	1393633492
5018669	100649138	1394454655
5018669	100649186	1394454637
5018669	100649192	1394454619
5018669	100649276	1394454507
5018669	100648981	1394454471
5018669	100649202	1394454457
5018669	100649214	1394454448
4862820	100647416	1394416507
4862820	100647521	1394416475
4862820	100647662	1394414057
4862820	100647907	1394413931
4862820	100647931	1394413855
4862820	100648235	1394413831
4862820	100648582	1394413673
4862820	100648634	1394413632
4862820	100648717	1394413609
4862820	100648752	1394413569
4862820	100648768	1394413542
8577937	100649040	1394780395
8577937	100651344	1394780301
8577937	100651469	1394779882
6076253	100651344	1394783360
6076253	100651469	1394783320
6076253	100649040	1394495624
7783967	100649574	1394671186
7783967	100649853	1394671172
7783967	100649924	1394671170
7783967	100650144	1394671159
7783967	100650156	1394671152
7783967	100650174	1394671147
7783967	100650220	1394671102
3627165	100652418	1395097275
3627165	100650824	1394750036
3627165	100649202	1394489375
3627165	100649503	1394489013
3627165	100647825	1394109011
5586001	100645940	1394724240
5586001	100651130	1394724000
5586001	100645962	1394722519
5586001	100651130	1394719570
5586001	100649202	1394458941
1285903	100652773	1395198050
1285903	100651898	1394867896
1285903	100646087	1393926897
1285903	100645940	1393901379
5725845	100633200	1394513579
5725845	100640893	1394513457
5725845	100637175	1394513443
5725845	100640893	1394513431
5725845	100633200	1394513430
7101261	100648915	1394630494
7101261	100648984	1394630482
7101261	100649040	1394630465
7101261	100647597	1394630430
7101261	100647885	1394630406
7101261	100647915	1394630377
7101261	100649558	1394630358
7101261	100649574	1394630343
7101261	100649853	1394630306
7101261	100649924	1394630295
7101261	100650144	1394630281
7101261	100650156	1394630251
7101261	100650174	1394630243
7101261	100650220	1394630184
979655	100645546	1393929420
979655	100645864	1393929373
979655	100645933	1393929355
979655	100646120	1393929336
979655	100646153	1393929201
979655	100644566	1393929172
979655	100644648	1393929131
979655	100642763	1393929095
979655	100643328	1393929062
979655	100646087	1393929036
1179077	100383026	1395042742
1179077	100652418	1395041253
1179077	100644648	1393920473
1179077	100645962	1393920363
1179077	100643328	1393920152
1179077	100646153	1393919679
7101267	100649574	1394619695
7101267	100649853	1394619667
7101267	100649924	1394619629
7101267	100650144	1394619583
7101267	100650156	1394619527
7101267	100650174	1394619511
7101267	100650220	1394619469
8295292	100651469	1394793881
8295292	100651270	1394793862
8295292	100651280	1394793825
8295292	100651344	1394793753
8295292	100651469	1394793725
4505959	100647745	1394873801
4505959	100644067	1394684985
4505959	100644052	1394599994
4505959	100646555	1394599519
4505959	100640893	1394372604
7593435	100649574	1394671638
7593435	100649853	1394671621
7593435	100649924	1394671618
7593435	100650144	1394671611
7593435	100650156	1394671576
7593435	100650174	1394671569
7593435	100650220	1394671496
2201714	100649597	1394521740
2201714	100649202	1394502194
2201714	100649553	1394501196
2201714	100649537	1394501122
2201714	100649202	1394448784
2201714	100649260	1394448696
2201714	100648598	1394283389
2201714	100648402	1394205170
2201714	100647710	1394115898
2201714	100646680	1393935318
1196218	100653327	1395211155
1196218	100653351	1395210866
1196218	100653403	1395210763
1196218	100650220	1394609386
1196218	100644566	1393918468
1196218	100644648	1393918398
1196218	100646120	1393918329
1196218	100646153	1393918203
5842124	100468828	1394528977
5842124	100649558	1394528974
5842124	100645428	1394528934
5842124	100646147	1394528699
5842124	100649537	1394528328
8295046	100649853	1394790957
8295046	100649924	1394790447
8295046	100650144	1394790401
8295046	100650156	1394790309
8295046	100650174	1394790297
8295046	100650220	1394790173
8295046	100650261	1394790166
8295046	100650444	1394790157
8295046	100650488	1394790145
8295046	100650617	1394790081
8295046	100650677	1394789830
8295046	100650696	1394789770
8295046	100650720	1394789748
8295046	100650742	1394789696
8295046	100650992	1394789667
8295046	100651048	1394789626
8295046	100651215	1394789613
8295046	100651247	1394789569
8295046	100651265	1394789508
8295046	100651276	1394789497
8295046	100651344	1394789481
8295046	100651469	1394789387
7384558	100651469	1394935132
7384558	100651905	1394935105
7384558	100651970	1394935068
7384558	100649202	1394604124
1285858	100649537	1394506691
1285858	100649202	1394498385
1285858	100649503	1394498045
1285858	100649202	1394442038
1285858	100646087	1393903177
1285858	100645906	1393900455
1285858	100646087	1393900446
4975863	100649202	1394454111
451226	100653904	1395285907
451226	100653557	1395217221
451226	100653438	1395204483
451226	100645962	1393838313
451226	100645144	1393818910
52303	100642630	1393920212
52303	100642596	1393919821
52303	100645962	1393919272
52303	100646153	1393918932
52303	100645962	1393918883
52303	100646153	1393918646
52303	100646009	1393918644
52303	100645091	1393678928
52303	100645322	1393672403
52303	100642302	1393661401
52303	100608327	1393661339
4941135	100649558	1394607713
4941135	100649574	1394607684
4941135	100649853	1394607662
4941135	100649924	1394607615
4941135	100650144	1394607552
4941135	100650156	1394607519
4941135	100650174	1394607492
4941135	100650220	1394607424
4941135	100648830	1394440758
4941135	100648915	1394440741
4941135	100648984	1394440704
4941135	100649040	1394440652
1561283	100653403	1395275499
1561283	100651469	1394801618
1561283	100650220	1394670429
1561283	100649040	1394461106
1561283	100646153	1393913930
4923784	100650220	1394617503
4923784	100648915	1394469710
4923784	100648984	1394469707
4923784	100649040	1394469671
4923784	100646722	1394383417
4923784	100645906	1394383383
4923784	100646087	1394383350
4923784	100648768	1394383323
2704718	100650702	1394750193
2704718	100647416	1394103291
2704718	100646872	1394019098
2704718	100646153	1393973293
2704718	100646722	1393972847
7116759	100653403	1395214339
7116759	100650144	1394636929
7116759	100650156	1394636893
7116759	100650174	1394636877
7116759	100650220	1394607547
745798	100651130	1394705669
745798	100650824	1394694939
745798	100646087	1393899419
745798	100645962	1393841529
745798	100645940	1393840136
745798	100645962	1393840020
669312	100651950	1395293831
669312	100653990	1395293584
669312	100653724	1395293568
669312	100653822	1395293550
669312	100653840	1395293389
669312	100653529	1395279913
669312	100653416	1395204687
669312	100652866	1395204273
669312	100653345	1395204007
669312	100649705	1394794692
669312	100649167	1394794679
669312	100650498	1394794592
669312	100651678	1394794435
669312	100651177	1394794175
669312	100651304	1394793983
669312	100650797	1394698068
669312	100648411	1394438506
