userid	newsId
55184	100650387
55184	100652919
55184	100647712
55184	100653948
55184	100653887
55184	100653327
55184	100653904
858154	100653403
858154	100653785
858154	100653351
858154	100654109
858154	100651182
858154	100653904
858154	100653757
858154	100653986
858154	100653948
858154	100653898
858154	100653323
858154	100647745
858154	100653720
858154	100652703
9663040	100653298
9663040	100653403
9663040	100653785
9663040	100652703
9663040	100651182
9663040	100647745
9663040	100653351
9663040	100654109
9663040	100653757
9663040	100653826
9663040	100653986
9663040	100653720
9663040	100650400
9663040	100653724
9953417	100653403
9953417	100653351
9953417	100647712
9953417	100647672
9953417	100650174
9953417	100650156
9953417	100653327
9953417	100651950
9953417	100651182
9953417	100647745
9953417	100650220
9953417	100652686
33131	100653403
33131	100653351
33131	100653785
33131	100651182
33131	100647745
33131	100653757
33131	100654109
33131	100650387
33131	100647712
33131	100653720
33131	100652919
33131	100653724
33131	100653948
33131	100647672
5020009	100653757
5020009	100653403
5020009	100653785
5020009	100653323
5020009	100653826
5020009	100653740
5020009	100654109
5020009	100653351
5020009	100653011
5020009	100653948
5020009	100654186
5020009	100653904
5020009	100652139
5020009	100650047
9069908	100647745
9069908	100647672
9069908	100647712
9069908	100651182
9069908	100652919
9069908	100650387
9069908	100653142
9069908	100650400
9069908	100653757
9069908	100653403
9069908	100652686
9069908	100652866
9069908	100651469
9069908	100650702
1004909	100647672
1004909	100647745
1004909	100647712
1004909	100653403
1004909	100653757
1004909	100651182
1004909	100603376
1004909	100652919
1004909	100651276
705574	100653403
705574	100653351
705574	100653785
705574	100653826
705574	100654109
705574	100651182
705574	100653757
705574	100647745
705574	100650387
705574	100653904
705574	100653986
705574	100653898
705574	100653323
705574	100653948
600572	100653403
600572	100653351
600572	100653757
600572	100651182
600572	100654109
600572	100653785
600572	100647745
600572	100653948
600572	100653986
600572	100650387
600572	100652866
600572	100652919
600572	100647672
600572	100647712
2298862	100653904
2298862	100653785
2298862	100653403
2298862	100654109
2298862	100653757
2298862	100653826
2298862	100653351
2298862	100651182
2298862	100653948
2298862	100653986
2298862	100647745
2298862	100653830
2298862	100653990
2298862	100653720
77384	100653403
77384	100653351
77384	100654109
77384	100653785
77384	100653757
77384	100651182
77384	100647745
77384	100653720
77384	100653948
77384	100650387
77384	100653904
77384	100652919
77384	100653898
77384	100653986
4459547	100653757
4459547	100653403
4459547	100653724
4459547	100653785
4459547	100652869
4459547	100653351
4459547	100653843
4459547	100653830
4459547	100653720
4459547	100653722
4459547	100647785
4459547	100653380
4459547	100596345
4459547	100654317
8702886	100653403
8702886	100653351
8702886	100651469
8702886	100651276
8702886	100647712
8702886	100653327
8702886	100647672
8702886	100651182
8702886	100650220
8702886	100653740
8702886	100651950
8702886	100653757
8702886	100652935
8702886	100651344
10111179	100647712
10111179	100647672
10111179	100647745
10111179	100651182
10111179	100652919
10111179	100651469
10111179	100650387
10111179	100653403
10111179	100653142
10111179	100653351
10111179	100652686
10111179	100651950
10111179	100653617
10111179	100508245
5874541	100653403
5874541	100653351
5874541	100647712
5874541	100651469
5874541	100650702
5874541	100653327
5874541	100651344
5874541	100647745
5874541	100652919
5874541	100651182
5874541	100650689
5874541	100650639
5874541	100653757
5874541	100651880
80978	100653403
80978	100653351
80978	100653757
80978	100654109
80978	100651182
80978	100647745
80978	100650387
80978	100653785
80978	100652919
80978	100647712
80978	100653327
80978	100647672
80978	100653948
80978	100653323
6917492	100653403
6917492	100653826
6917492	100653757
6917492	100654014
6917492	100653351
6917492	100653461
2313320	100653403
2313320	100653351
2313320	100653327
2313320	100653757
2313320	100652179
2313320	100647712
2313320	100653275
2313320	100650220
2313320	100650174
449657	100653826
449657	100653785
449657	100654109
449657	100653403
449657	100653757
449657	100653986
449657	100653933
449657	100654022
449657	100653990
449657	100653904
449657	100652866
449657	100653948
449657	100653724
449657	100653323
911748	100653601
911748	100653785
911748	100653532
911748	100653345
911748	100652703
911748	100651404
911748	100652571
911748	100653019
911748	100653323
911748	100653904
911748	100654109
911748	100653527
911748	100653948
911748	100653933
7302461	100653403
7302461	100653785
7302461	100653826
7302461	100653757
7302461	100653724
7302461	100653351
7302461	100654109
7302461	100647712
7302461	100653986
7302461	100651182
7302461	100653720
7302461	100647745
7302461	100652919
7302461	100647672
2354500	100653785
2354500	100653986
2354500	100654109
2354500	100653724
2354500	100653830
2354500	100653948
2354500	100653904
2354500	100653990
2354500	100653720
2354500	100653298
2354500	100653861
2354500	100653887
2354500	100653834
2354500	100653465
4043436	100653403
4043436	100651469
4043436	100653351
4043436	100653740
4043436	100653362
4043436	100651182
4043436	100647712
4043436	100653327
4043436	100647672
4043436	100650220
4043436	100651276
4043436	100651950
4043436	100653757
4043436	100639075
4980788	100653403
4980788	100653785
4980788	100652703
4980788	100653757
4980788	100653720
4980788	100654109
4980788	100653986
4980788	100653465
4980788	100653142
4980788	100652866
4980788	100653323
4980788	100653740
4980788	100654022
4980788	100654365
1127171	100653403
1127171	100653351
1127171	100653757
1127171	100651182
1127171	100647745
1127171	100650387
1127171	100653298
1127171	100652919
1127171	100653785
1127171	100647712
1127171	100647672
1127171	100653724
1127171	100653327
1127171	100654109
38940	100653403
38940	100653351
38940	100651182
38940	100647745
38940	100653757
38940	100647712
38940	100650387
38940	100652919
38940	100647672
38940	100653785
38940	100653327
38940	100653275
38940	100652686
38940	100651950
9621570	100647712
9621570	100647672
9621570	100647745
9621570	100651182
9621570	100652919
9621570	100651469
9621570	100650387
9621570	100653403
9621570	100653142
9621570	100653351
9621570	100652686
9621570	100651950
9621570	100653617
9621570	100508245
460963	100647745
460963	100651182
460963	100647672
460963	100647712
460963	100650400
460963	100651469
460963	100652179
460963	100652686
460963	100651950
3569760	100653757
3569760	100653403
3569760	100653826
3569760	100654153
3569760	100653351
10028722	100653403
10028722	100653351
10028722	100651469
10028722	100653327
10028722	100651950
10028722	100651276
10028722	100651344
10028722	100650702
10028722	100650220
10028722	100651182
10028722	100652655
10028722	100651880
10028722	100653275
10028722	100651265
8413278	100653403
8413278	100650702
8413278	100653351
8413278	100651182
8413278	100651950
8413278	100650689
8413278	100651344
8413278	100653327
8413278	100647712
8413278	100651247
8413278	100651276
8413278	100651265
8413278	100650639
8413278	100653757
5184880	100653757
5184880	100653826
5184880	100653403
5184880	100653351
9555870	100653785
9555870	100653986
9555870	100651676
9555870	100653298
9555870	100654246
9555870	100654022
9555870	100653724
9555870	100653740
9555870	100653720
9555870	100652703
9555870	100651182
9555870	100654109
9555870	100653948
9555870	100653990
491490	100653403
491490	100653351
491490	100654109
491490	100651182
491490	100653785
491490	100653757
491490	100647745
491490	100650387
491490	100652919
491490	100653948
491490	100653323
491490	100647712
491490	100653720
491490	100653986
4158943	100653757
4158943	100653403
4158943	100653826
596511	100653403
596511	100653785
596511	100653351
596511	100654109
596511	100651182
596511	100653757
596511	100653986
596511	100653323
596511	100647745
596511	100653948
596511	100650387
596511	100652703
596511	100653826
596511	100653904
6009173	100653403
6009173	100653785
6009173	100653351
6009173	100653904
6009173	100654109
6009173	100651182
6009173	100653757
6009173	100647745
6009173	100653724
6009173	100650387
6009173	100653720
6009173	100654046
6009173	100654112
6009173	100653898
85727	100653403
85727	100653351
85727	100651182
85727	100647745
85727	100653757
85727	100653327
85727	100653275
85727	100647712
85727	100653104
85727	100650387
85727	100647672
85727	100652919
85727	100652935
85727	100653785
5843275	100653403
5843275	100653351
5843275	100653327
5843275	100647712
5843275	100653275
5843275	100653104
5843275	100651182
5843275	100647745
5843275	100651276
5843275	100652935
5843275	100652686
5843275	100653757
5843275	100650702
5843275	100650689
27337	100653403
27337	100653351
27337	100651182
27337	100653785
27337	100653757
27337	100647745
27337	100653948
27337	100650387
27337	100652703
27337	100652919
27337	100653720
27337	100654109
27337	100647712
27337	100653986
3570729	100653757
3570729	100653403
3570729	100653826
3570729	100652773
3570729	100653675
3570729	100647745
3570729	100653351
3570729	100653904
3570729	100653887
3570729	100653834
3570729	100653785
3570729	100654303
3570729	100653990
3570729	100653298
678774	100653757
678774	100653826
678774	100653403
222630	100653757
222630	100653403
222630	100653351
222630	100653785
222630	100647672
222630	100647745
222630	100651182
222630	100652866
222630	100653298
222630	100647712
222630	100653826
222630	100651469
222630	100653327
222630	100653724
7219643	100653403
7219643	100653351
7219643	100650702
7219643	100651469
7219643	100653327
7219643	100651344
7219643	100651950
7219643	100650220
7219643	100647712
7219643	100653275
7219643	100653757
7219643	100650689
7219643	100651276
7219643	100653298
440129	100653403
440129	100653351
440129	100653785
440129	100653826
440129	100654109
440129	100653724
440129	100651182
440129	100653948
440129	100653904
440129	100647745
440129	100653757
440129	100650387
440129	100653861
440129	100653986
1387571	100653403
1387571	100653948
1387571	100653757
1387571	100647672
7639382	100653403
7639382	100653351
7639382	100653327
7639382	100653275
7639382	100651469
7639382	100647745
7639382	100653757
7639382	100650400
7639382	100651950
7639382	100653826
7639382	100651182
7639382	100651276
7639382	100651344
7639382	100653104
452683	100653403
452683	100653351
452683	100653757
452683	100651182
452683	100647745
452683	100653785
452683	100650387
452683	100652919
452683	100647712
452683	100654109
452683	100653327
452683	100647672
452683	100653826
452683	100653990
2715003	100653403
2715003	100653351
2715003	100653327
2715003	100650220
2715003	100653275
2715003	100653104
471642	100653986
471642	100653826
471642	100653785
471642	100654109
471642	100653948
471642	100653724
471642	100653990
471642	100653601
471642	100653861
471642	100652703
471642	100654022
471642	100653722
471642	100653323
471642	100653904
129961	100653403
129961	100653826
129961	100653351
129961	100653785
129961	100651182
129961	100653757
129961	100653724
129961	100654109
129961	100647745
129961	100653986
129961	100653720
129961	100650387
129961	100653298
129961	100652919
1985329	100653826
1985329	100653757
1985329	100653461
1985329	100653403
599212	100653403
599212	100653933
599212	100653804
599212	100653785
599212	100653351
599212	100654022
599212	100653826
1587831	100653403
1587831	100653757
1587831	100653826
1587831	100653351
1587831	100652586
1587831	100653720
1587831	100653298
4843363	100653403
4843363	100653298
4843363	100653785
4843363	100653986
4843363	100653351
4843363	100654109
4843363	100651182
4843363	100653990
4843363	100653757
4843363	100653904
4843363	100653898
4843363	100653720
4843363	100653724
4843363	100647745
4233403	100653403
4233403	100653757
4233403	100653351
4233403	100653785
4233403	100647745
4233403	100651182
4233403	100650387
4233403	100653948
4233403	100652919
4233403	100647712
4233403	100653826
4233403	100654109
4233403	100647672
4233403	100653765
168914	100653403
168914	100654109
168914	100653351
168914	100653601
168914	100653785
168914	100652703
168914	100651469
168914	100653887
168914	100653298
168914	100647712
168914	100653990
168914	100653986
168914	100653927
168914	100653948
7188335	100653757
7188335	100653403
7188335	100653826
7188335	100653986
7188335	100652703
7188335	100651950
7188335	100651880
7188335	100650702
7188335	100654014
7188335	100653765
7188335	100650387
7188335	100653554
7188335	100653904
7188335	100653785
5163949	100647712
5163949	100647672
5163949	100647745
5163949	100651182
5163949	100652919
5163949	100650387
5163949	100651469
5163949	100653142
5163949	100650400
5163949	100653617
5163949	100508245
5163949	100653403
5163949	100653785
5163949	100650220
323452	100652866
323452	100653298
323452	100653785
323452	100651182
323452	100647745
323452	100653757
323452	100652179
323452	100653403
323452	100653904
323452	100653826
323452	100653675
323452	100654109
323452	100653948
323452	100653014
627665	100653403
627665	100653351
627665	100651182
627665	100653785
627665	100653826
627665	100653757
627665	100647745
627665	100650387
627665	100653720
627665	100652919
627665	100653948
627665	100653904
627665	100654109
627665	100652703
3063787	100653785
3063787	100654109
3063787	100653720
3063787	100653904
3063787	100653948
3063787	100653986
3063787	100653830
3063787	100653898
3063787	100653887
3063787	100653601
3063787	100653722
3063787	100653927
3063787	100653826
3063787	100653834
2796706	100653403
2796706	100653351
2796706	100653327
2796706	100653275
2796706	100653104
2796706	100652935
5464235	100653826
5464235	100653757
5464235	100653403
5464235	100653461
5464235	100653298
5464235	100652773
980495	100647672
980495	100647745
980495	100647712
980495	100651182
980495	100653757
980495	100653298
980495	100652686
980495	100652418
3612320	100652919
3612320	100647672
3612320	100647712
3612320	100651182
3612320	100653757
3612320	100653948
3612320	100652686
3612320	100603376
3612320	100653403
3612320	100653351
3612320	100653327
1916800	100653757
1916800	100653826
1916800	100654153
1916800	100654014
1916800	100653298
1916800	100653461
2284739	100653757
2284739	100653826
2284739	100654153
2284739	100654317
3781947	100654109
3781947	100653323
3781947	100653785
3781947	100653986
3781947	100651308
3781947	100654178
3781947	100647672
3781947	100652703
3781947	100653722
3781947	100653403
3781947	100653948
3781947	100653757
3781947	100653465
3781947	100651432
942644	100653403
942644	100652686
942644	100651276
942644	100650527
942644	100653275
942644	100653351
15250	100653403
15250	100653785
15250	100653351
15250	100654109
15250	100651182
15250	100653757
15250	100647745
15250	100650387
15250	100652919
15250	100653323
15250	100647712
15250	100653722
15250	100653720
15250	100653298
451226	100653904
451226	100653785
451226	100653323
451226	100653557
451226	100653757
451226	100654237
451226	100653529
451226	100653617
451226	100653986
451226	100651410
451226	100653722
451226	100653948
451226	100653759
451226	100653830
6332290	100653757
6332290	100653826
6332290	100653403
6332290	100653461
6332290	100653904
6332290	100653351
6332290	100654014
10445222	100647672
10445222	100647712
10445222	100647745
10445222	100651182
10445222	100652919
10445222	100653142
10445222	100652866
10445222	100650387
10445222	100653757
10445222	100653617
10445222	100653403
10445222	100651469
10445222	100473516
10445222	100653247
2925756	100653757
2925756	100653826
2925756	100654014
2925756	100653403
2925756	100653351
2925756	100653461
6646967	100653785
6646967	100653904
6646967	100652866
6646967	100653403
6646967	100654109
6646967	100653351
6646967	100653948
6646967	100651182
6646967	100653757
6646967	100653826
6646967	100653298
6646967	100653142
6646967	100647745
6646967	100653986
697486	100653403
697486	100653826
697486	100653351
697486	100652586
697486	100653757
1888129	100653757
1888129	100653785
1888129	100653724
1888129	100653403
1888129	100653298
1888129	100653826
1888129	100647712
1888129	100653759
1888129	100653244
1888129	100651502
1888129	100647745
1888129	100652267
1888129	100652866
1888129	100653765
299923	100647745
299923	100647712
299923	100647672
299923	100651182
299923	100652919
299923	100650387
299923	100653757
299923	100652686
1109151	100653785
1109151	100653724
1109151	100653757
1109151	100653720
1109151	100653351
1109151	100653826
1109151	100653822
1109151	100653403
1109151	100653722
1109151	100654046
1109151	100654186
1109151	100653904
1109151	100647672
1109151	100653763
171156	100653403
171156	100653757
171156	100653826
171156	100652586
171156	100650387
171156	100653351
171156	100653785
171156	100652919
171156	100651676
171156	100651182
171156	100649189
6859884	100653403
6859884	100653351
6859884	100651469
6859884	100650220
6859884	100651950
6859884	100647712
6859884	100653327
6859884	100651344
6859884	100651276
6859884	100653757
6859884	100653617
6859884	100650702
1570435	100650387
1570435	100647672
1570435	100652919
1570435	100653403
1570435	100653948
1570435	100651182
1570435	100647745
981436	100650387
981436	100647672
981436	100652919
981436	100653403
981436	100653948
981436	100653757
981436	100651182
3867162	100653757
3867162	100653826
3867162	100652773
3867162	100653675
3867162	100654303
3867162	100654034
3867162	100653990
3867162	100653323
3867162	100653298
3867162	100653093
3867162	100652866
3867162	100654312
3867162	100653785
3867162	100645974
5806609	100653757
5806609	100653403
5806609	100653826
5806609	100654014
5806609	100653904
5806609	100653351
909623	100653601
909623	100653532
909623	100652919
909623	100653840
909623	100653298
909623	100653933
909623	100650400
909623	100651182
909623	100653785
909623	100612707
909623	100612719
909623	100651324
909623	100647926
909623	100653904
1262118	100650387
1262118	100652919
1262118	100653403
1262118	100653948
1262118	100647672
1262118	100651182
5852127	100651182
5852127	100652919
5852127	100650387
5852127	100647672
5852127	100647745
5852127	100653403
5852127	100647712
344047	100653757
344047	100653403
344047	100647745
344047	100647672
344047	100653785
344047	100652655
344047	100647712
344047	100653351
344047	100653724
344047	100651182
344047	100653948
7764660	100647745
7764660	100647712
7764660	100647672
7764660	100651182
7764660	100652919
7764660	100650387
7764660	100653403
7764660	100653757
7764660	100651469
7764660	100652686
7764660	100650702
7764660	100650689
7764660	100650639
7764660	100651950
88741	100653785
88741	100653597
88741	100653933
88741	100653403
88741	100653948
88741	100654109
88741	100653757
88741	100653722
88741	100653861
88741	100653720
88741	100635560
88741	100653724
88741	100653298
88741	100653765
1379321	100653403
1379321	100653826
1379321	100653351
1379321	100653757
1379321	100650387
1379321	100652919
1379321	100647712
1379321	100647672
1379321	100652773
1379321	100647745
1379321	100651182
1379321	100654034
1379321	100652586
1379321	100653785
185344	100653403
185344	100653785
185344	100653351
185344	100651182
185344	100653757
185344	100647745
185344	100653298
185344	100653724
185344	100650387
185344	100652919
185344	100647712
185344	100653323
185344	100654109
185344	100653327
9976302	100653785
9976302	100653403
9976302	100653298
9976302	100651182
9976302	100653351
9976302	100652703
9976302	100653757
9976302	100647745
9976302	100653724
9976302	100654109
9976302	100653720
9976302	100653904
9976302	100653861
9976302	100653986
3706829	100647745
3706829	100652919
3706829	100647672
3706829	100653757
3706829	100603376
3706829	100647712
3706829	100651182
872456	100652866
872456	100654109
872456	100653785
872456	100653904
872456	100653948
872456	100653403
872456	100654186
872456	100653323
872456	100653986
872456	100653861
872456	100653724
872456	100653720
872456	100653990
872456	100653826
2890201	100653403
2890201	100653351
2890201	100652686
2890201	100653757
3934676	100653403
3934676	100653757
3934676	100653351
3934676	100647745
3934676	100651182
3934676	100653785
3934676	100652866
3934676	100650387
3934676	100653298
3934676	100653904
3934676	100653675
3934676	100652919
3934676	100647712
3934676	100647672
451490	100653403
451490	100653351
451490	100651182
451490	100653757
451490	100647745
451490	100650387
451490	100653785
451490	100652919
451490	100647672
451490	100647712
451490	100654109
451490	100653327
451490	100653275
451490	100652866
8762410	100653785
8762410	100653403
8762410	100653724
8762410	100653298
8762410	100654109
8762410	100653904
8762410	100653351
8762410	100653757
8762410	100653720
8762410	100647745
8762410	100653722
8762410	100651182
8762410	100654186
8762410	100653986
349088	100653403
349088	100653351
349088	100653785
349088	100653948
349088	100654109
349088	100652586
349088	100651182
349088	100653757
349088	100647745
349088	100653298
349088	100652139
349088	100653323
349088	100650387
349088	100653904
767180	100653617
767180	100653142
767180	100653298
767180	100651182
767180	100647745
767180	100647712
767180	100647672
767180	100650759
767180	100653247
767180	100654046
767180	100652866
767180	100653785
767180	100473516
767180	100653011
6368158	100653757
6368158	100653403
6368158	100653461
6368158	100654153
6368158	100653826
6368158	100651276
6368158	100647712
869423	100653986
869423	100653785
869423	100653765
869423	100653403
869423	100653712
869423	100653826
869423	100653617
869423	100652655
869423	100654022
869423	100653298
869423	100653724
869423	100653904
869423	100653757
869423	100653380
9516084	100653403
9516084	100653351
9516084	100653785
9516084	100651182
9516084	100653298
9516084	100653757
9516084	100650387
9516084	100654109
9516084	100647745
9516084	100653722
9516084	100653826
9516084	100652919
9516084	100653986
9516084	100653244
195648	100653403
195648	100653351
195648	100653757
195648	100651182
195648	100647745
195648	100650387
195648	100647712
195648	100652919
195648	100653785
195648	100647672
195648	100653327
195648	100654109
195648	100653720
195648	100653275
3951684	100653826
3951684	100653757
3951684	100653461
3951684	100654317
3951684	100647712
3951684	100653785
3951684	100654186
3951684	100653403
5302723	100653757
5302723	100653826
5302723	100654153
5302723	100653461
626718	100653785
626718	100653298
626718	100653724
626718	100653757
626718	100653826
626718	100654109
626718	100653720
626718	100653722
626718	100653323
626718	100653351
626718	100653948
626718	100653403
626718	100653244
626718	100653532
4641991	100651182
4641991	100647745
4641991	100647672
4641991	100650400
4641991	100650387
4641991	100647712
4641991	100652919
4641991	100653298
4641991	100653403
4641991	100653785
4641991	100652866
4641991	100651469
4641991	100653757
4641991	100651950
591699	100653785
591699	100653724
591699	100653720
591699	100654109
591699	100653898
591699	100652703
591699	100654112
591699	100653757
591699	100653298
591699	100653861
591699	100653527
591699	100653986
591699	100653826
591699	100653990
3240252	100653757
3240252	100653403
3240252	100653826
3240252	100653461
3240252	100653351
3240252	100647712
3240252	100654365
3240252	100654303
3240252	100653990
3240252	100652773
990604	100653757
990604	100653826
990604	100653403
990604	100653948
990604	100647672
6257044	100653403
6257044	100653757
6257044	100653826
6257044	100654153
6257044	100653351
3012714	100647745
3012714	100647672
3012714	100647712
3012714	100651182
3012714	100652919
3012714	100653757
3012714	100650387
3012714	100650400
3012714	100603376
3012714	100651469
24651	100653403
24651	100653351
24651	100651182
24651	100647745
24651	100653757
24651	100647712
24651	100650387
24651	100652919
24651	100647672
24651	100653327
24651	100653785
24651	100653275
24651	100651950
24651	100652686
172343	100653785
172343	100653403
172343	100653826
172343	100653904
172343	100653557
172343	100653757
172343	100653351
