userid	newsId
8368650	100655288
8368650	100655033
8368650	100584580
8368650	100564299
118450	100651182
118450	100655181
118450	100655316
118450	100654733
118450	100655288
118450	100655161
118450	100655119
118450	100654603
118450	100655235
118450	100655292
3378054	100651182
3378054	100654204
3378054	100653403
3378054	100653515
3378054	100654022
3378054	100653933
3378054	100653892
3378054	100653351
3378054	100652966
3378054	100652935
258498	100655181
258498	100655104
258498	100655195
258498	100655033
258498	100655248
258498	100653826
258498	100653438
258498	100654455
258498	100652328
258498	100648081
563346	100655181
563346	100655316
563346	100655248
563346	100655252
563346	100655291
563346	100655195
563346	100654972
563346	100654995
563346	100655030
563346	100655042
860329	100651182
860329	100655181
860329	100655161
860329	100654603
860329	100655288
860329	100655044
860329	100655291
860329	100655195
860329	100654455
860329	100654733
705574	100651182
705574	100654603
705574	100655288
705574	100651308
705574	100655351
705574	100655044
705574	100654455
705574	100655195
705574	100654734
705574	100655221
833718	100655195
833718	100655044
833718	100651182
833718	100655181
833718	100655316
833718	100655161
833718	100655216
833718	100655235
833718	100654734
833718	100654603
655144	100655181
655144	100651182
655144	100654990
655144	100650416
655144	100655208
655144	100651676
655144	100653515
655144	100651850
655144	100652179
655144	100655291
57482	100651182
57482	100655044
57482	100655288
57482	100655181
57482	100655161
57482	100654734
57482	100654733
57482	100655168
57482	100654603
57482	100654990
154401	100655181
154401	100655288
154401	100655161
154401	100651182
154401	100655235
154401	100655316
154401	100655195
154401	100655123
154401	100655221
154401	100655351
622805	100651182
622805	100654733
622805	100655164
622805	100655161
622805	100654734
622805	100655221
622805	100654455
622805	100655335
622805	100651321
622805	100655148
3400341	100655195
3400341	100655168
3400341	100653826
3400341	100655316
3400341	100655293
3400341	100655288
3400341	100655152
3400341	100655148
3400341	100653785
3400341	100655033
5753906	100654455
5753906	100655195
5753906	100654204
5753906	100654034
5753906	100654059
5753906	100650283
5753906	100651396
5753906	100652586
5753906	100655145
5753906	100655288
3709422	100655316
3709422	100655181
3709422	100655288
3709422	100651308
3709422	100655104
3709422	100655235
3709422	100654603
3709422	100654733
3709422	100655248
3709422	100655119
7266296	100655330
7266296	100654434
173915	100654990
173915	100651182
173915	100655221
173915	100655181
173915	100655288
173915	100655334
173915	100655335
173915	100654734
173915	100654455
173915	100654665
449657	100655221
449657	100655164
449657	100655288
449657	100654455
449657	100651321
449657	100655212
449657	100655335
449657	100654733
449657	100655235
449657	100655248
3962968	100651182
3962968	100655181
3962968	100655235
3962968	100655288
3962968	100655161
3962968	100654603
3962968	100655104
3962968	100655216
3962968	100655044
3962968	100655195
4910513	100653515
4910513	100653275
4910513	100652966
8761564	100566241
8761564	100584580
8761564	100564299
8761564	100654455
8761564	100655288
8761564	100655216
8761564	100655119
8761564	100655033
8761564	100627735
8761564	100620973
61625	100653515
61625	100655104
61625	100655288
61625	100654837
61625	100651182
61625	100651676
61625	100655208
61625	100655181
61625	100654990
61625	100650416
833392	100653515
833392	100651182
833392	100652966
591699	100655235
591699	100655195
591699	100655208
591699	100654034
591699	100654059
591699	100655316
591699	100655152
591699	100655351
591699	100655221
591699	100655212
9555870	100655181
9555870	100654733
9555870	100655221
9555870	100655305
9555870	100643860
9555870	100654455
9555870	100655252
9555870	100654990
9555870	100655268
9555870	100655291
2907007	100653515
2907007	100651182
2907007	100653275
2907007	100652966
3039497	100654603
3039497	100655181
3039497	100655316
3039497	100655044
3039497	100655104
3039497	100655248
3039497	100655148
3039497	100655187
3039497	100655208
3039497	100654816
3772626	100566241
3772626	100564299
3772626	100584580
3772626	100655033
3772626	100654455
3772626	100641789
3772626	100620973
3772626	100572084
3772626	100575399
3772626	100627735
597543	100651182
597543	100654734
597543	100655288
597543	100654603
597543	100654847
597543	100655292
597543	100655284
597543	100654972
597543	100654990
597543	100655335
3967351	100655330
590861	100653515
590861	100652966
590861	100651182
590861	100654204
590861	100654022
590861	100653933
590861	100653892
590861	100653403
590861	100653351
590861	100653275
109624	100655181
109624	100655248
109624	100655195
109624	100654733
109624	100655316
109624	100655244
109624	100655152
109624	100654737
109624	100651182
109624	100655208
643905	100651182
643905	100655044
643905	100654733
643905	100655316
643905	100655104
643905	100655288
643905	100654455
643905	100654734
643905	100654204
643905	100655008
3099458	100651308
3099458	100655181
3099458	100655104
3099458	100655288
3099458	100655195
3099458	100654603
3099458	100655235
3099458	100654455
3099458	100655221
3099458	100654762
1888129	100655208
1888129	100655248
1888129	100655149
1888129	100655066
1888129	100654705
1888129	100654429
1888129	100655235
1888129	100655260
1888129	100655088
1888129	100655195
7621482	100655288
9367810	100655181
9367810	100655216
9367810	100655104
9367810	100655248
9367810	100654733
9367810	100655204
9367810	100655195
9367810	100655235
9367810	100654455
9367810	100655221
27337	100651182
27337	100654455
27337	100654733
27337	100655161
27337	100655044
27337	100654734
27337	100654705
27337	100654856
27337	100654603
27337	100655181
302478	100655181
302478	100655235
302478	100654603
302478	100655248
302478	100655195
302478	100655208
302478	100651321
302478	100655187
302478	100655104
302478	100655316
159355	100655221
159355	100651182
159355	100654733
159355	100655044
159355	100655164
159355	100655119
159355	100654603
159355	100655161
159355	100655195
159355	100655235
2906345	100655316
2906345	100655104
2906345	100655044
2906345	100651182
2906345	100655181
2906345	100654109
2906345	100655033
2906345	100655212
2906345	100654603
2906345	100655123
1036292	100655181
1036292	100655104
1036292	100652179
9142874	100655181
9142874	100654733
9142874	100655104
9142874	100655288
9142874	100654455
9142874	100651308
9142874	100655161
9142874	100655235
9142874	100651321
9142874	100655351
7591920	100651308
7591920	100655104
7591920	100655008
7591920	100654455
7591920	100655334
7591920	100654294
7591920	100655212
7591920	100651343
7591920	100651321
7591920	100655351
349088	100655181
349088	100655104
349088	100655235
349088	100655081
349088	100655305
349088	100655066
349088	100655221
349088	100655195
349088	100655044
349088	100655216
9663040	100654733
9663040	100655181
9663040	100654455
9663040	100655161
9663040	100566241
9663040	100655033
9663040	100655316
9663040	100655335
9663040	100655104
9663040	100655123
185344	100655235
185344	100655221
185344	100655081
185344	100654603
185344	100655195
185344	100655066
185344	100651182
185344	100655208
185344	100655181
185344	100655288
186006	100651182
186006	100653515
186006	100654368
186006	100639537
186006	100654734
186006	100655044
186006	100654603
186006	100654737
186006	100655008
186006	100655104
5835214	100651182
5835214	100655044
5835214	100655161
5835214	100655324
5835214	100655288
5835214	100655292
5835214	100655284
5835214	100655168
5835214	100652866
5835214	100654603
143857	100651182
143857	100655104
143857	100655288
143857	100654455
143857	100655044
143857	100655335
143857	100654990
143857	100654733
143857	100654734
143857	100655148
6930462	100655044
6930462	100655195
6930462	100655181
6930462	100655161
6930462	100566241
6930462	100655216
6930462	100652788
6930462	100655187
6930462	100655198
6930462	100655351
9015957	100655221
9015957	100655181
9015957	100655195
9015957	100654733
9015957	100655284
9015957	100655316
9015957	100655335
9015957	100655216
9015957	100655119
9015957	100655268
165404	100654603
165404	100655208
165404	100548267
165404	100655271
165404	100655235
165404	100655221
165404	100655104
165404	100654861
165404	100654630
165404	100654204
2110912	100655212
2110912	100655168
2110912	100655148
2110912	100655104
2110912	100654303
2110912	100653826
2110912	100432196
55184	100651182
55184	100654733
55184	100655181
55184	100655044
55184	100655291
55184	100655161
55184	100655288
55184	100655208
55184	100655152
55184	100655305
46235	100651182
46235	100655181
46235	100655044
46235	100655161
46235	100655291
46235	100654603
46235	100655148
46235	100655104
46235	100655008
46235	100655168
4041742	100655288
4041742	100655316
4041742	100655104
4041742	100654603
4041742	100655181
4041742	100651321
4041742	100654733
4041742	100655123
4041742	100651308
4041742	100654455
132454	100651321
132454	100487724
132454	100487321
132454	100655123
132454	100655316
132454	100655104
132454	100654603
132454	100655351
132454	100655297
132454	100655288
440129	100651182
440129	100655104
440129	100655288
440129	100655044
440129	100655123
440129	100655195
440129	100655161
440129	100655164
440129	100655235
440129	100654734
7228253	100651182
7228253	100653515
7228253	100654733
7228253	100654734
7228253	100655291
7228253	100651850
7228253	100652179
7228253	100654599
7228253	100655161
7228253	100655044
534386	100651182
534386	100654733
534386	100655164
534386	100655104
534386	100655288
534386	100654734
534386	100655221
534386	100655316
534386	100654455
534386	100655284
4163750	100651396
4163750	100655181
4163750	100652586
4163750	100650283
4163750	100655044
4163750	100655123
4163750	100654733
4163750	100655268
4163750	100655316
4163750	100655305
4686636	100655334
4686636	100655104
4686636	100651308
4686636	100654603
4686636	100655168
4686636	100655148
4686636	100655113
4686636	100644750
4686636	100651046
4686636	100654630
252733	100654603
252733	100645962
252733	100655145
252733	100652262
252733	100651130
252733	100642618
252733	100642302
252733	100641727
252733	100635560
252733	100608327
4560260	100655104
4560260	100655288
4560260	100655248
4560260	100655334
4560260	100655271
4560260	100655221
4560260	100654861
4560260	100654630
4560260	100651308
4560260	100651046
24651	100651182
24651	100654733
24651	100654734
24651	100655181
24651	100654603
24651	100655161
24651	100655044
24651	100655148
24651	100655335
24651	100654972
743572	100655181
743572	100655335
743572	100655244
743572	100655104
743572	100655288
743572	100655252
743572	100655248
743572	100655235
743572	100655221
743572	100655164
586401	100654603
586401	100655248
586401	100654847
586401	100654734
586401	100617390
586401	100655212
586401	100655208
586401	100655168
586401	100654303
586401	100653826
10569202	100655351
10569202	100655316
10569202	100651308
10569202	100655181
10569202	100651321
10569202	100655104
10569202	100655271
10569202	100655288
10569202	100654734
10569202	100655044
333210	100655181
333210	100655161
333210	100655104
333210	100655288
333210	100655119
333210	100655195
333210	100655235
333210	100654733
333210	100651182
333210	100655216
244385	100651182
244385	100655104
244385	100654603
244385	100655044
244385	100655288
244385	100655181
244385	100655195
244385	100654990
244385	100655221
244385	100655161
911748	100566241
911748	100654733
911748	100655181
911748	100564299
911748	100584580
911748	100654455
911748	100655044
911748	100651182
911748	100655104
911748	100655119
5020009	100653515
5020009	100651182
5020009	100653362
5020009	100655168
5020009	100655033
5020009	100654724
5020009	100654990
5020009	100655288
5020009	100654603
5020009	100653438
4317522	100655316
4317522	100655181
4317522	100655288
4317522	100655335
4317522	100655104
4317522	100654733
4317522	100655235
4317522	100651321
4317522	100655216
4317522	100655351
735658	100654705
735658	100655334
735658	100654603
735658	100655168
735658	100654856
735658	100655351
735658	100655195
735658	100653826
735658	100653785
735658	100655208
3934676	100655148
3934676	100651182
3934676	100655235
3934676	100655288
3934676	100655221
3934676	100655335
3934676	100655181
3934676	100655104
3934676	100655268
3934676	100654434
1020293	100432196
1020293	100655288
10190447	100651182
10190447	100653515
600572	100651182
600572	100655181
600572	100655044
600572	100655221
600572	100655195
600572	100655161
600572	100655288
600572	100654455
600572	100655119
600572	100655324
3557592	100655181
3557592	100655288
3557592	100655044
3557592	100655235
3557592	100654734
3557592	100655248
3557592	100654603
3557592	100655104
3557592	100655208
3557592	100655335
299212	100566241
299212	100654455
299212	100584580
299212	100564299
299212	100653515
299212	100651182
299212	100616844
299212	100620973
299212	100655033
299212	100641789
202264	100654837
202264	100655104
288634	100651182
288634	100655181
288634	100655161
288634	100655221
288634	100655288
288634	100654734
288634	100654455
288634	100655104
288634	100655351
288634	100654733
65714	100654455
65714	100655044
65714	100655104
65714	100655181
65714	100655033
65714	100655195
65714	100655212
65714	100655288
65714	100651308
65714	100655152
6670388	100655316
9881397	100653826
9881397	100655168
9881397	100655148
9881397	100651182
9881397	100655181
9881397	100654990
9881397	100654734
9881397	100653438
9881397	100655291
9881397	100655268
782830	100651321
782830	100654733
782830	100655221
782830	100655181
782830	100655208
782830	100655187
782830	100655161
782830	100655148
782830	100655248
782830	100655119
77384	100655181
77384	100651182
77384	100655288
77384	100655161
77384	100655316
77384	100655119
77384	100655291
77384	100654734
77384	100654603
77384	100655148
332621	100651182
332621	100655288
3424543	100653515
3424543	100651182
3424543	100652966
3424543	100653275
181765	100654455
181765	100655181
181765	100655288
181765	100655033
181765	100654204
181765	100655008
181765	100655335
181765	100654856
181765	100654847
181765	100654724
2354500	100655221
2354500	100655316
2354500	100655081
2354500	100655248
2354500	100655181
2354500	100655235
2354500	100655119
2354500	100655288
2354500	100655195
2354500	100655284
1690659	100654603
1690659	100651182
1690659	100655195
1690659	100653515
1690659	100655008
1690659	100651308
1690659	100655104
1690659	100654455
1690659	100655208
1690659	100654760
4233403	100655181
4233403	100655044
4233403	100655288
4233403	100651182
4233403	100655316
4233403	100655335
4233403	100655268
4233403	100655123
4233403	100651308
4233403	100655291
6917492	100655288
6917492	100655104
6917492	100655334
195648	100651182
195648	100655181
195648	100655161
195648	100654455
195648	100654603
195648	100655288
195648	100655044
195648	100655291
195648	100654733
195648	100654734
9657325	100651182
9657325	100653515
9657325	100654455
9657325	100654312
9657325	100654303
9657325	100654204
9657325	100653403
9657325	100652773
9657325	100652686
9657325	100535493
330587	100655181
330587	100654455
330587	100654204
330587	100655235
330587	100655123
330587	100655316
330587	100582289
330587	100620523
330587	100564386
330587	100655008
4592506	100655330
4592506	100651182
4592506	100432196
3392352	100651182
3392352	100653515
3392352	100652966
3392352	100654204
3392352	100654022
3392352	100653933
3392352	100653892
3392352	100653403
3392352	100653351
3392352	100652935
5195374	100655168
5195374	100655148
5195374	100655212
5195374	100654303
5195374	100653826
5195374	100655104
5195374	100645543
109441	100651182
109441	100655044
109441	100655161
109441	100653515
109441	100653362
109441	100655316
109441	100655324
109441	100654603
109441	100655288
109441	100655271
160410	100654603
160410	100655104
160410	100651182
160410	100655044
160410	100655288
160410	100655161
160410	100655316
160410	100655305
160410	100655291
160410	100655181
9679926	100651182
9679926	100653515
9679926	100654455
9679926	100654312
9679926	100654303
9679926	100654204
9679926	100653403
9679926	100652773
9679926	100652686
9679926	100535493
6006236	100655288
6006236	100655104
6006236	100655334
9608131	100655104
9608131	100645543
9608131	100651182
9608131	100655316
9608131	100653362
9608131	100654733
9608131	100655291
9608131	100654734
9608131	100651850
9608131	100652179
129961	100651182
129961	100655104
129961	100654455
129961	100655288
129961	100655221
129961	100655316
129961	100655181
129961	100654603
129961	100655044
129961	100655161
3031874	100651182
3031874	100653515
3031874	100652966
9069908	100651182
9069908	100653515
9069908	100646812
344866	100651182
344866	100653515
344866	100655104
344866	100655351
344866	100653826
344866	100655293
344866	100655195
344866	100655152
344866	100653785
344866	100655248
128585	100655181
128585	100655104
128585	100655212
128585	100655316
128585	100654455
128585	100655195
128585	100655152
128585	100655123
128585	100651343
128585	100655235
9538857	100655181
9538857	100655316
9538857	100655288
9538857	100655235
9538857	100566241
9538857	100654455
9538857	100654603
9538857	100584580
9538857	100564299
9538857	100655033
2190607	100655288
2190607	100654990
2190607	100655008
2190607	100655235
2190607	100651182
2190607	100655104
2190607	100654455
2190607	100654847
2190607	100654856
2190607	100655181
471642	100654455
471642	100655164
471642	100655351
471642	100655221
471642	100655033
471642	100653826
471642	100655252
471642	100655212
471642	100653785
471642	100655195
3395467	100655148
3395467	100655113
3395467	100655081
3395467	100655252
3395467	100655181
3395467	100655152
3395467	100654816
3395467	100654339
3395467	100655033
3395467	100653826
948542	100655119
948542	100654434
948542	100655066
948542	100655198
948542	100655161
948542	100654733
948542	100654246
948542	100651321
948542	100655221
948542	100655216
4455177	100655316
4455177	100655181
4455177	100654603
4455177	100655104
4455177	100655351
4455177	100655119
4455177	100655208
4455177	100655235
4455177	100655164
4455177	100655288
596511	100654733
596511	100651182
596511	100655181
596511	100655161
596511	100655164
596511	100655221
596511	100655195
596511	100655104
596511	100655044
596511	100655316
127942	100651182
127942	100655181
127942	100654603
127942	100655104
127942	100655044
127942	100655161
127942	100651308
127942	100655288
127942	100654733
127942	100655212
4980788	100654603
4980788	100655334
4980788	100655316
4980788	100655104
4980788	100655044
4980788	100655008
4980788	100654737
4980788	100655212
4980788	100655168
4980788	100654303
9818157	100655181
9818157	100655316
9818157	100655248
9818157	100655195
9818157	100655119
9818157	100655288
9818157	100651182
9818157	100654434
9818157	100655149
9818157	100655268
7302461	100655104
7302461	100654603
7302461	100655044
7302461	100655212
7302461	100654733
7302461	100655181
7302461	100655316
7302461	100654303
7302461	100653826
7302461	100655008
9498091	100655123
9498091	100655044
9498091	100654816
9498091	100655181
9498091	100652911
9498091	100655316
9498091	100651182
9498091	100655305
9498091	100653675
9498091	100653826
451490	100651182
451490	100655104
451490	100655044
451490	100655288
451490	100655161
451490	100654603
451490	100655195
451490	100655148
451490	100654734
451490	100655123
8642037	100651182
8642037	100653515
8642037	100646812
923585	100654603
923585	100653785
923585	100655104
923585	100655044
923585	100654455
923585	100655288
923585	100655148
923585	100655351
1209194	100651182
1209194	100653515
1209194	100652966
1209194	100653275
10504501	100655324
10504501	100655268
10504501	100654602
10504501	100655161
10504501	100654733
10504501	100655316
10504501	100655216
10504501	100655292
10504501	100655284
10504501	100655181
7052460	100651182
7052460	100653515
7052460	100646812
7052460	100654294
7052460	100654204
7052460	100654109
7052460	100652966
323452	100655148
323452	100655316
323452	100655288
323452	100655212
323452	100655181
323452	100655168
323452	100655104
323452	100654491
323452	100654303
323452	100645543
5790912	100651182
5790912	100653515
5790912	100652966
5790912	100653275
5790912	100654294
5790912	100654204
5790912	100654109
5790912	100655288
9551598	100655335
9551598	100654837
9551598	100654734
9551598	100651182
9551598	100639537
9551598	100654368
9551598	100655168
9551598	100654603
9551598	100654718
9551598	100505836
9953417	100654455
9953417	100654312
9953417	100654303
9953417	100654204
9953417	100653403
9953417	100652773
9953417	100652686
9953417	100651182
9953417	100535493
456239	100653515
456239	100651182
264260	100654204
264260	100654022
264260	100653933
264260	100653892
264260	100653403
264260	100653351
264260	100652966
264260	100652935
264260	100651182
264260	100653515
561646	100655104
561646	100655252
561646	100655231
561646	100655092
561646	100655044
561646	100655008
561646	100643860
561646	100655212
561646	100654303
561646	100655288
312353	100655104
312353	100654109
312353	100655044
312353	100654603
312353	100654737
312353	100655008
312353	100648081
312353	100652328
312353	100654733
312353	100582289
980495	100653515
980495	100652966
980495	100651182
980495	100653275
183744	100655221
183744	100655119
183744	100655181
183744	100655195
183744	100655208
183744	100655149
183744	100654603
183744	100655288
183744	100654429
183744	100655248
858154	100655161
858154	100655316
858154	100655221
858154	100651182
858154	100655235
858154	100655164
858154	100655181
858154	100654733
858154	100655195
858154	100655152
210119	100651182
210119	100655044
210119	100655293
210119	100654455
210119	100655195
210119	100655104
210119	100655292
210119	100655284
210119	100655291
210119	100655324
561179	100654603
561179	100655164
561179	100655221
561179	100655248
561179	100655284
561179	100655292
561179	100655181
561179	100655288
561179	100655293
561179	100655316
10158787	100655248
10158787	100653396
10158787	100651182
10158787	100654746
10158787	100654972
10158787	100654603
10158787	100655104
10158787	100655081
10158787	100616942
10158787	100631898
270063	100651182
270063	100652966
270063	100653515
270063	100654455
270063	100654312
270063	100654303
270063	100654204
270063	100653403
270063	100652773
270063	100652686
532737	100655148
532737	100655212
532737	100654303
532737	100655168
532737	100653826
532737	100655164
532737	100654455
532737	100485348
532737	100655321
532737	100655033
509576	100655148
509576	100655288
509576	100655181
509576	100654990
509576	100655316
509576	100654734
509576	100655208
509576	100655187
509576	100654733
509576	100654972
395281	100655334
395281	100655148
395281	100655104
1514076	100654455
1514076	100655288
1514076	100655181
1514076	100655008
1514076	100654603
1514076	100654204
1514076	100655235
1514076	100655104
1514076	100654837
1514076	100655148
467587	100651182
467587	100654733
467587	100655181
467587	100655161
467587	100655044
467587	100655152
467587	100655288
467587	100654734
467587	100655148
467587	100655351
6926798	100655104
6926798	100655334
6926798	100655330
6926798	100655288
2094878	100651182
2094878	100655212
2094878	100655168
2094878	100655148
2094878	100654303
2094878	100653826
2094878	100432196
1004909	100653515
1004909	100654204
1004909	100654022
1004909	100653933
1004909	100653892
1004909	100653403
1004909	100653351
1004909	100653275
1004909	100652966
1004909	100652935
9521641	100651182
9521641	100653515
9521641	100654455
9521641	100654312
9521641	100654303
9521641	100654204
9521641	100653403
9521641	100652773
9521641	100652686
9521641	100535493
75398	100651182
75398	100655288
75398	100655044
75398	100655104
75398	100654733
75398	100654734
75398	100654455
75398	100655351
75398	100655335
75398	100655221
9346154	100654580
33021	100654733
33021	100655216
33021	100655161
33021	100655195
33021	100655148
33021	100655248
33021	100655181
33021	100651182
33021	100654434
33021	100655119
911600	100655248
911600	100655316
911600	100655123
911600	100655284
911600	100655292
911600	100655104
911600	100655164
911600	100655119
911600	100655152
911600	100655305
2298862	100655181
2298862	100655316
2298862	100651308
2298862	100654990
2298862	100655221
2298862	100655119
2298862	100651343
2298862	100566241
2298862	100655297
2298862	100654861
322457	100655221
322457	100655164
322457	100651182
322457	100655181
322457	100655195
322457	100654733
322457	100654455
322457	100655316
322457	100655216
322457	100655113
1412021	100655212
1412021	100655168
1412021	100655148
1412021	100654303
1412021	100653826
997466	100655149
997466	100653515
997466	100655008
997466	100655248
997466	100654734
997466	100655195
997466	100654429
997466	100655235
997466	100655104
997466	100655288
678774	100655148
